word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
1583,as russia faced currency crisis that prompted bickering among some top presidential allies consumers afraid of losing their savings flooded stores rushing to dump rubles,as the ruble swoons russians desperately shop,russia is confronted with worsening currency crisis as ruble slides with fearful consumers crowding stores to trade currency for durable goods pres vladimir putin wrangles with situation which was driven by sharp decline in price of oil analysts say financial disaster could come quickly if global markets lose confidence in country ability to control damage,[u'Russia'],World,as russia faced currency crisis that prompted bickering among some top presidential allies consumers afraid of losing their savings flooded stores rushing to dump rubles,The New York Times,"[u'Ruble (Currency)', u'Economic Conditions and Trends', u'Recession and Depression']",http://www.nytimes.com/2014/12/17/world/europe/as-the-ruble-swoons-russians-desperately-shop.html,Foreign,2014-12-17,News,5490ef1979881035eeb2ed2a
996,russia failed to halt the collapse of the ruble on tuesday leaving president vladimir putin facing full blown currency crisis that could weaken his iron grip on power,ruble crisis could shake putin grip on power,,[],Business Day,russia failed to halt the collapse of the ruble on tuesday leaving president vladimir putin facing full blown currency crisis that could weaken his iron grip on power,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-russia-rouble-putin.html,None,2014-12-17,News,54910ed479881035eeb2f050
848,for the first time in more than decade us gasoline prices are tumbling towards ( ) gallon even as the economy grows and unemployment shrinks constellation that will test the theory that domestic fuel demand is in terminal decline,analysis longer drives bigger cars challenge glum us fuel outlook,,[],Business Day,for the first time in more than decade us gasoline prices are tumbling towards ( ) gallon even as the economy grows and unemployment shrinks constellation that will test the theory that domestic fuel demand is in terminal,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-gasoline-demand-analysis.html,None,2014-12-17,News,54911d9179881035eeb2f06f
457,world oil prices jumped as much as percent on wednesday before closing off their peaks as weeks of nearly non stop selling abruptly halted and traders said failure to break below key chart support levels meant long rout may be running out,oil surges in about face as some bet sub brent won t last,,[],Business Day,world oil prices jumped as much as percent on wednesday before closing off their peaks as weeks of nearly non stop selling abruptly halted and traders said failure to break below key chart support levels meant long rout may be running out,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-markets-oil.html,None,2014-12-17,News,54911f0179881035eeb2f071
943,the tempestuous th congress has limped out of washington for the last time capping two years of modest and infrequent legislating that was overshadowed by partisan clashes gridlock and investigations, th congress ends with more fights than feats,,[],U.S.,the tempestuous th congress has limped out of washington for the last time capping two years of modest and infrequent legislating that was overshadowed by partisan clashes gridlock and investigations,AP,[],http://www.nytimes.com/aponline/2014/12/17/us/politics/ap-us-congress-wrap-up.html,None,2014-12-17,News,5491206b79881035eeb2f075
867,the russian government looked at ways of easing the selling pressure on the ruble wednesday amid fears the country may face full blown bank run,russians flock to stores to pre empt price rises,,[],World,the russian government looked at ways of easing the selling pressure on the ruble wednesday amid fears the country may face full blown bank run,AP,[],http://www.nytimes.com/aponline/2014/12/17/world/europe/ap-eu-russia-economy.html,None,2014-12-17,News,54912d1979881035eeb2f093
382,low cost indian airline spicejet grounded all flights wednesday after oil companies stopped supplies of jet fuel to the financially beleaguered carrier,cash strapped indian airline spicejet grounded,,[],World,low cost indian airline spicejet grounded all flights wednesday after oil companies stopped supplies of jet fuel to the financially beleaguered carrier,AP,[],http://www.nytimes.com/aponline/2014/12/17/world/asia/ap-as-india-airline-grounded.html,None,2014-12-17,News,5491314b79881035eeb2f09b
638,russia ruble strengthened sharply on wednesday after dramatic falls on the previous two days as the government pressured exporters not to hoard foreign currency earnings and the central bank announced new measures to support financial stability,russian ruble firms sharply as government pressures exporters,,[],Business Day,russia ruble strengthened sharply on wednesday after dramatic falls on the previous two days as the government pressured exporters not to hoard foreign currency earnings and the central bank announced new measures to support financial stability,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-russia-crisis-rouble.html,None,2014-12-17,News,5491357b79881035eeb2f0a0
885,"the federal reserve is edging closer to raising interest rates from record lows given strengthening us economy but it will be ""patient"" in deciding when to do so",fed to be patient about rate hike stocks soar,,[],U.S.,"the federal reserve is edging closer to raising interest rates from record lows given strengthening us economy but it will be ""patient"" in deciding when to do so",AP,[],http://www.nytimes.com/aponline/2014/12/17/us/politics/ap-us-federal-reserve.html,None,2014-12-17,News,5491390279881035eeb2f0a6
461,the ftse ended slightly higher on wednesday after sharp decline earlier in the session with energy and mining stocks rallying following recovery in crude oil and industrial metals prices,ftse recovers after slide commodities shares rebound,,[],Business Day,the ftse ended slightly higher on wednesday after sharp decline earlier in the session with energy and mining stocks rallying following recovery in crude oil and industrial metals prices,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-markets-stocks-ftse.html,None,2014-12-17,News,5491503679881035eeb2f0c5
477,bank of england policymakers focussed heavily on falling oil prices in their december meeting and the majority who have been voting to keep interest rates on hold appeared slightly more united,bank of england policymakers see oil price fall lowering short term inflation,,[],Business Day,bank of england policymakers focussed heavily on falling oil prices in their december meeting and the majority who have been voting to keep interest rates on hold appeared slightly more united,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-britain-boe.html,None,2014-12-17,News,5491530579881035eeb2f0e0
430,no one said the recovery from the global financial crisis would be easy and provided that in spades,ap photos look at in the business world,,[],World,no one said the recovery from the global financial crisis would be easy and provided that in spades,AP,[],http://www.nytimes.com/aponline/2014/12/17/world/europe/ap-ye-business-2014-in-review-photo-gallery.html,None,2014-12-17,News,549176ed79881035eeb2f16a
481,the samp p scored its best day since october on wednesday as the federal reserve gave an upbeat assessment of the us economy and said it would take patient approach toward raising interest rates,wall st rallies after fed energy gains sp posts best day since ,,[],Business Day,the samp p scored its best day since october on wednesday as the federal reserve gave an upbeat assessment of the us economy and said it would take patient approach toward raising interest rates,Reuters,[],http://www.nytimes.com/reuters/2014/12/17/business/17reuters-markets-stocks.html,None,2014-12-17,News,54917c8379881035eeb2f17f
